"동별","가구원수별","항목","단위","2020 년","2021 년","2022 년","2023 년","2024 년",
"회기동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","21","","","","",
"회기동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","7","","","","",
"휘경1동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6643","","","","",
"휘경1동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3336","","","","",
"휘경1동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1391","","","","",
"휘경1동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","987","","","","",
"휘경1동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","720","","","","",
"휘경1동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","164","","","","",
"휘경1동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","39","","","","",
"휘경1동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6","","","","",
"휘경2동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","10915","","","","",
"휘경2동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","4785","","","","",
"휘경2동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2335","","","","",
"휘경2동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1855","","","","",
"휘경2동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1497","","","","",
"휘경2동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","336","","","","",
"휘경2동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","81","","","","",
"휘경2동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","26","","","","",
"이문1동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","9934","","","","",
"이문1동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","5774","","","","",
"이문1동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1856","","","","",
"이문1동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1130","","","","",
"이문1동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","886","","","","",
"이문1동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","217","","","","",
"이문1동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","59","","","","",
"이문1동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","12","","","","",
"이문2동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","8173","","","","",
"이문2동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2503","","","","",
"이문2동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2120","","","","",
"이문2동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1740","","","","",
"이문2동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1366","","","","",
"이문2동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","347","","","","",
"이문2동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","74","","","","",
"이문2동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","23","","","","",
"중랑구","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","164832","167260","170544","171823","173326",
"중랑구","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","56605","60487","64334","66906","69149",
"중랑구","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","45576","46555","47691","47751","48505",
"중랑구","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","32612","32001","31924","31687","31456",
"중랑구","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","23295","21994","20884","20117","19153",
"중랑구","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","5344","5001","4620","4314","4077",
"중랑구","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1107","976","870","843","806",
"중랑구","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","293","246","221","205","180",
"중랑구","평균 가구원수","가구원수별 가구수 (동별) (2015년 이후)","명","2.27","2.21","2.16","2.13","2.1",
"면목2동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","10689","","","","",
"면목2동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3974","","","","",
"면목2동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2905","","","","",
"면목2동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2009","","","","",
"면목2동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1377","","","","",
"면목2동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","337","","","","",
"면목2동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","69","","","","",
"면목2동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","18","","","","",
"면목4동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","7843","","","","",
"면목4동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2678","","","","",
"면목4동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2240","","","","",
"면목4동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1554","","","","",
"면목4동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1049","","","","",
"면목4동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","259","","","","",
"면목4동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","45","","","","",
"면목4동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","18","","","","",
"면목5동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","5707","","","","",
"면목5동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1540","","","","",
"면목5동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1665","","","","",
"면목5동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1341","","","","",
"면목5동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","943","","","","",
"면목5동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","181","","","","",
"면목5동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","29","","","","",
"면목5동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","8","","","","",
"면목본동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","15626","","","","",
"면목본동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","6360","","","","",
"면목본동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","4292","","","","",
"면목본동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2734","","","","",
"면목본동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1760","","","","",
"면목본동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","374","","","","",
"면목본동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","86","","","","",
"면목본동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","20","","","","",
"면목7동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","9479","","","","",
"면목7동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3294","","","","",
"면목7동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2768","","","","",
"면목7동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1856","","","","",
"면목7동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1217","","","","",
"면목7동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","259","","","","",
"면목7동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","67","","","","",
"면목7동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","18","","","","",
"면목3.8동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","11263","","","","",
"면목3.8동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","4347","","","","",
"면목3.8동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","3099","","","","",
"면목3.8동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2085","","","","",
"면목3.8동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1369","","","","",
"면목3.8동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","277","","","","",
"면목3.8동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","66","","","","",
"면목3.8동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","20","","","","",
"상봉1동","일반가구","가구원수별 가구수 (동별) (2015년 이후)","가구","9424","","","","",
"상봉1동","1인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2377","","","","",
"상봉1동","2인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2578","","","","",
"상봉1동","3인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","2206","","","","",
"상봉1동","4인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","1851","","","","",
"상봉1동","5인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","331","","","","",
"상봉1동","6인가구","가구원수별 가구수 (동별) (2015년 이후)","가구","68","","","","",
"상봉1동","7인이상가구","가구원수별 가구수 (동별) (2015년 이후)","가구","13","","","","",
